OrderID,CustomerID,OrderDate,TotalAmount
37034,834,2023-03-14,5691.4
37035,3674,2023-08-02,1913.65
37036,2542,2023-09-29,1702.5
37037,817,2023-10-02,14656.15
37038,5695,2023-09-29,12200.93
37039,3929,2023-06-29,11567.61
37040,8334,2024-01-31,15684.73
37041,1357,2024-10-18,0.0
37042,6845,2024-01-28,3718.84
37043,5932,2024-07-26,7782.22
37044,3697,2023-05-25,0.0
37045,8104,2023-09-12,2711.16
37046,9858,2023-09-23,15702.73
37047,4607,2023-10-22,5575.09
37048,3525,2023-03-24,10907.75
37049,3130,2024-04-19,14394.37
37050,8230,2024-02-27,9859.78
37051,8455,2024-11-22,19049.43
37052,4440,2024-11-08,23571.75
37053,6395,2024-05-26,4978.16
37054,2565,2024-03-12,2665.89
37055,1775,2024-07-04,9120.22
37056,2852,2024-04-02,9845.46
37057,2040,2023-03-11,9078.27
37058,5216,2023-07-25,2961.2
37059,6029,2024-09-11,12024.76
37060,373,2024-11-11,3344.28
37061,7033,2024-04-05,8989.09
37062,569,2024-04-26,0.0
37063,8790,2023-03-27,6703.65
37064,1847,2023-10-25,10485.43
37065,6497,2024-06-04,13077.64
37066,2008,2023-10-28,7467.09
37067,784,2024-03-22,1240.87
37068,4148,2024-12-18,11700.05
37069,9540,2024-01-05,13079.98
37070,3137,2023-04-30,6151.38
37071,6178,2023-08-17,2920.98
37072,4000,2024-04-10,2298.56
37073,467,2023-06-18,2439.38
37074,2282,2023-11-29,1626.69
37075,4911,2023-06-18,2656.32
37076,7793,2024-02-02,682.02
37077,150,2023-07-21,7241.17
37078,1390,2024-04-13,3836.89
37079,8591,2023-03-04,19930.14
37080,4262,2024-04-11,3717.62
37081,9317,2023-08-20,2460.45
37082,3431,2023-10-14,9686.6
37083,2948,2024-02-03,12292.88
37084,3832,2024-07-30,5297.78
37085,5176,2023-06-14,6221.79
37086,1631,2023-03-21,3346.15
37087,1706,2023-05-24,10153.42
37088,6576,2024-03-28,17048.61
37089,5486,2024-06-21,8980.86
37090,2641,2023-07-29,1003.2
37091,5964,2023-07-09,3678.18
37092,9648,2024-03-03,5027.53
37093,7378,2023-07-08,3763.3
37094,7634,2022-12-30,2681.22
37095,2945,2023-06-15,2669.66
37096,704,2023-01-01,19564.03
37097,5788,2024-01-13,15177.18
37098,9177,2024-09-15,1496.51
37099,4250,2024-01-07,3239.02
37100,5883,2023-08-17,15879.09
37101,3475,2023-11-16,1973.42
37102,7189,2023-06-18,2144.62
37103,1215,2023-11-29,360.68
37104,9353,2023-09-16,7646.57
37105,223,2023-01-26,10406.2
37106,175,2024-02-22,16411.68
37107,3494,2023-06-05,9592.97
37108,9603,2024-02-25,4601.44
37109,2994,2023-09-11,6145.37
37110,6147,2023-08-27,1186.28
37111,2800,2024-04-14,2815.74
37112,8161,2024-07-06,4708.59
37113,5391,2024-11-01,0.0
37114,9667,2023-06-20,3198.92
37115,7120,2024-01-03,3246.92
37116,8493,2023-03-10,5346.78
37117,5112,2024-08-20,2785.81
37118,5068,2024-08-21,7310.55
37119,2563,2024-11-14,3113.58
37120,1533,2023-04-16,0.0
37121,9215,2023-12-11,16750.05
37122,7688,2023-04-17,2073.9
37123,2203,2024-01-09,721.35
37124,7981,2023-12-05,3029.37
37125,4514,2024-02-25,8556.88
37126,2683,2024-09-08,6738.18
37127,4568,2023-10-22,9107.04
37128,6554,2024-04-17,3677.55
37129,3643,2023-03-28,11364.14
37130,5899,2024-01-31,7781.39
37131,6188,2023-07-09,5230.92
37132,8790,2023-01-31,12770.91
37133,4077,2023-09-10,6096.97
37134,4059,2023-01-15,4460.28
37135,3844,2023-12-28,161.97
37136,8514,2023-11-08,1330.99
37137,4251,2023-01-18,10813.82
37138,3352,2023-09-22,7691.4
37139,2397,2024-02-07,10399.95
37140,7200,2023-04-10,5687.93
37141,5081,2023-09-11,8122.45
37142,2556,2024-03-15,8090.82
37143,6319,2023-10-05,13183.75
37144,3857,2023-04-29,16411.62
37145,6321,2024-05-22,0.0
37146,4015,2023-01-02,13842.84
37147,4214,2023-08-02,2823.22
37148,2740,2023-11-07,8991.2
37149,8087,2024-04-05,6759.7
37150,2957,2023-09-02,9088.22
37151,483,2024-04-09,15897.32
37152,4899,2023-08-15,13337.82
37153,2192,2023-04-17,5410.9
37154,3297,2024-01-19,12471.11
37155,3393,2024-03-20,8477.94
37156,399,2023-02-10,4701.7
37157,107,2023-02-18,8059.22
37158,448,2024-02-15,1278.57
37159,6258,2024-02-10,1049.69
37160,4960,2024-08-01,8558.61
37161,1521,2024-10-31,1775.15
37162,3036,2024-08-19,4302.02
37163,5759,2024-06-18,12781.95
37164,76,2023-07-20,5084.35
37165,4789,2024-04-17,12874.9
37166,7626,2024-11-13,14614.12
37167,6558,2023-12-03,0.0
37168,8442,2023-12-23,4411.1
37169,5532,2024-09-28,5629.8
37170,3935,2024-11-25,9504.42
37171,9646,2023-10-26,4868.89
37172,405,2023-10-24,8151.59
37173,6473,2024-03-21,3815.4
37174,2548,2024-04-04,3364.74
37175,1850,2024-12-04,15006.63
37176,2270,2023-10-04,11827.71
37177,6070,2024-12-21,5398.84
37178,3148,2024-12-06,706.08
37179,6469,2024-10-27,0.0
37180,9466,2023-07-10,15455.7
37181,5328,2023-01-09,9861.1
37182,5732,2023-05-31,2997.99
37183,1239,2024-04-04,8975.6
37184,9451,2024-04-04,963.73
37185,9260,2023-03-05,4323.71
37186,921,2023-03-12,161.08
37187,1147,2024-04-14,1795.12
37188,7034,2024-03-24,12369.62
37189,3358,2024-11-10,20157.48
37190,4172,2023-10-01,3574.96
37191,7792,2024-10-29,15885.94
37192,4440,2023-03-03,5901.98
37193,6187,2024-06-28,1468.8
37194,9362,2024-01-28,689.59
37195,3966,2024-04-25,10392.1
37196,3533,2024-12-20,15792.72
37197,4031,2024-06-14,20103.99
37198,8338,2024-02-20,16250.61
37199,5196,2024-05-28,2110.72
37200,7481,2023-01-04,3759.35
37201,1431,2024-04-28,3018.6
37202,7663,2023-11-26,432.4
37203,1640,2024-02-15,4416.75
37204,9894,2023-01-18,8268.76
37205,9038,2024-05-10,3727.22
37206,94,2023-08-07,15052.52
37207,2020,2023-01-27,3590.64
37208,8350,2023-08-01,13532.66
37209,4816,2023-08-17,0.0
37210,196,2024-07-13,0.0
37211,949,2024-05-24,5958.29
37212,5334,2024-02-15,6449.3
37213,7157,2022-12-25,3909.9
37214,2615,2024-02-18,14303.4
37215,1981,2023-07-24,5205.32
37216,9990,2024-10-08,1131.65
37217,5124,2024-02-04,9568.29
37218,6153,2024-12-03,1979.79
37219,8942,2024-05-10,8254.62
37220,1082,2024-06-07,1682.37
37221,2794,2024-12-21,2183.82
37222,1542,2024-08-19,5530.25
37223,5005,2024-07-24,2575.77
37224,6866,2023-02-14,25825.95
37225,4613,2024-06-01,12168.46
37226,678,2023-12-29,16965.97
37227,5874,2023-11-02,5495.13
37228,9132,2024-06-03,1934.62
37229,3869,2024-01-07,9177.39
37230,8119,2023-08-19,5457.32
37231,6525,2023-07-18,13287.49
37232,1877,2023-05-08,6273.5
37233,756,2023-03-08,813.7
37234,6019,2024-06-05,10417.65
37235,9581,2024-11-23,10222.87
37236,1341,2023-06-06,5493.82
37237,6275,2024-12-13,4957.36
37238,8094,2024-08-04,589.04
37239,3809,2024-12-08,6527.18
37240,3884,2023-08-11,25545.85
37241,4581,2024-07-23,6583.17
37242,1972,2023-01-19,12131.0
37243,1103,2024-05-25,3600.62
37244,4778,2023-04-16,11492.4
37245,2264,2023-12-14,1008.49
37246,5861,2023-06-12,13241.31
37247,5429,2023-07-02,6145.34
37248,7587,2024-06-18,6826.35
37249,3864,2023-09-30,10271.07
37250,9184,2024-04-15,3764.59
37251,8468,2024-07-11,0.0
37252,9336,2023-01-23,4231.59
37253,4644,2023-01-03,17829.02
37254,2864,2024-01-11,2892.78
37255,1920,2024-06-04,7186.31
37256,1381,2023-08-15,5571.69
37257,1032,2024-09-01,5472.36
37258,578,2023-08-24,10373.32
37259,4994,2024-09-08,8564.89
37260,4239,2024-08-28,2968.3
37261,9684,2023-08-18,6523.89
37262,7385,2024-01-10,5533.0
37263,8887,2024-07-26,2648.06
37264,6272,2024-09-12,13252.33
37265,2121,2023-06-19,1549.24
37266,4515,2023-05-13,4555.0
37267,555,2024-08-18,16203.37
37268,1022,2024-04-16,6828.88
37269,157,2024-08-27,8299.79
37270,6768,2024-06-05,12947.36
37271,1328,2023-03-02,8530.98
37272,846,2023-11-21,16302.57
37273,5135,2024-01-05,11075.85
37274,356,2024-11-14,5126.28
37275,5185,2022-12-25,4092.02
37276,6962,2024-08-15,7097.04
37277,1356,2023-11-12,9890.87
37278,8542,2023-07-30,1524.16
37279,4030,2023-04-18,2907.6
37280,3872,2023-04-25,18156.88
37281,1294,2023-10-09,16922.87
37282,8718,2024-09-23,8676.08
37283,9861,2024-03-09,6190.56
37284,706,2024-09-25,8578.36
37285,9584,2023-12-29,10901.86
37286,6979,2024-04-13,671.67
37287,1393,2024-04-24,0.0
37288,1089,2023-04-04,0.0
37289,9404,2024-05-19,3475.28
37290,6099,2024-02-06,6935.69
37291,1755,2024-09-14,1159.05
37292,5120,2023-09-16,3754.66
37293,2831,2023-11-20,14019.37
37294,7939,2023-06-17,5709.48
37295,6926,2024-11-06,1808.58
37296,5826,2024-01-01,11903.46
37297,1499,2024-09-28,3202.47
37298,895,2024-04-25,8722.1
37299,5003,2024-10-28,10436.83
37300,8207,2023-12-27,6257.76
37301,8233,2023-05-11,13108.25
37302,2756,2023-04-27,12088.44
37303,4213,2024-12-10,7395.96
37304,2929,2023-10-29,9466.94
37305,8809,2023-09-20,20695.28
37306,781,2024-06-19,15001.86
37307,3926,2023-05-02,17746.06
37308,1607,2024-05-12,4521.04
37309,1071,2024-02-24,8825.02
37310,1282,2023-06-22,28619.04
37311,4398,2024-11-27,4210.7
37312,6284,2023-11-18,4011.33
37313,2691,2023-04-16,8529.51
37314,288,2023-05-19,12921.34
37315,1781,2023-10-27,491.52
37316,2508,2024-09-20,12660.75
37317,344,2023-11-23,10356.18
37318,4128,2023-10-20,4034.05
37319,9701,2024-02-09,16471.47
37320,3530,2024-07-25,8638.13
37321,4478,2024-10-13,4202.72
37322,2513,2023-11-30,10680.85
37323,4353,2024-06-27,799.12
37324,3493,2024-08-08,16152.12
37325,1519,2023-03-21,23575.63
37326,9392,2023-05-20,11301.23
37327,7455,2023-02-06,11884.35
37328,4708,2023-02-12,6330.24
37329,6260,2024-04-25,57.78
37330,9592,2023-04-09,0.0
37331,5368,2024-01-28,0.0
37332,7279,2023-06-03,14766.77
37333,479,2023-11-09,9914.8
37334,8864,2024-09-29,610.18
37335,8844,2023-10-20,10572.75
37336,5511,2023-02-06,0.0
37337,5850,2023-03-06,1038.15
37338,2404,2023-07-19,4948.83
37339,3116,2024-11-24,2205.16
37340,6651,2023-08-08,12138.34
37341,9328,2023-06-22,19783.55
37342,5730,2023-11-16,0.0
37343,763,2023-10-19,4056.45
37344,9373,2023-07-16,0.0
37345,4338,2024-09-16,3525.95
37346,639,2023-01-25,6887.66
37347,2801,2024-11-28,23510.07
37348,2362,2024-04-23,20242.4
37349,1516,2024-03-20,21057.29
37350,8843,2024-03-14,2994.59
37351,1535,2023-06-23,8322.0
37352,6503,2024-02-10,15885.35
37353,743,2023-10-14,10079.75
37354,5033,2023-09-21,21246.55
37355,7279,2023-11-21,4840.54
37356,3856,2023-11-13,6009.6
37357,6207,2024-04-22,8896.85
37358,5318,2024-08-20,9217.93
37359,5905,2024-01-17,9266.35
37360,2791,2023-07-22,7390.38
37361,2372,2024-06-19,5258.66
37362,1143,2024-09-09,25611.39
37363,2432,2023-07-07,11086.79
37364,3041,2024-12-05,585.52
37365,9749,2024-10-20,6000.95
37366,3554,2023-05-20,8533.0
37367,8328,2023-09-06,12892.39
37368,8970,2023-06-26,12875.41
37369,2165,2023-01-30,5242.72
37370,6079,2024-03-08,11811.42
37371,6218,2024-10-12,13311.1
37372,3577,2024-08-17,1749.24
37373,5305,2024-10-21,0.0
37374,2777,2023-11-18,0.0
37375,1886,2023-07-24,16481.54
37376,6687,2023-08-12,2068.56
37377,1372,2023-01-12,1147.9
37378,5726,2023-04-05,2561.1
37379,100,2024-12-16,7780.51
37380,8410,2024-06-15,8125.86
37381,3342,2024-10-20,0.0
37382,6013,2024-01-27,13430.66
37383,2985,2024-07-27,2989.28
37384,5859,2023-02-16,4920.33
37385,843,2024-06-07,10267.29
37386,3320,2023-08-29,9776.48
37387,7900,2024-10-17,12151.78
37388,9125,2023-03-24,388.12
37389,8402,2024-02-07,7737.17
37390,8359,2024-09-10,2700.71
37391,3460,2024-08-08,11071.8
37392,2871,2024-02-01,6126.26
37393,7698,2023-02-04,7537.95
37394,6719,2024-08-21,8114.11
37395,5537,2023-11-17,1041.17
37396,305,2023-12-08,3706.21
37397,7402,2024-03-02,5926.05
37398,2896,2023-02-24,5613.51
37399,868,2024-12-01,14139.69
37400,7389,2023-04-02,10511.24
37401,8029,2024-03-10,5299.53
37402,6343,2023-10-19,21415.64
37403,3441,2024-06-05,0.0
37404,8095,2022-12-24,5529.28
37405,951,2023-04-07,9652.21
37406,9658,2024-09-17,7139.6
37407,1033,2023-07-19,8042.7
37408,5063,2023-03-09,17829.45
37409,9640,2024-08-05,2869.08
37410,4286,2024-08-05,7897.18
37411,7586,2024-01-30,560.28
37412,2074,2024-01-08,3986.39
37413,3921,2024-08-05,3988.35
37414,2979,2023-03-09,10062.9
37415,3811,2023-05-03,1908.88
37416,8801,2023-08-04,3444.48
37417,2003,2024-03-02,14580.48
37418,8178,2023-06-04,4630.88
37419,1235,2023-01-21,12416.3
37420,6584,2024-08-17,3468.06
37421,6692,2023-06-09,10752.48
37422,9858,2023-03-19,8215.18
37423,4061,2023-08-23,900.42
37424,8445,2024-11-23,3789.24
37425,9797,2023-07-12,6159.61
37426,6330,2024-03-01,17623.14
37427,3132,2023-12-16,19279.54
37428,3647,2024-03-07,15528.01
37429,728,2023-01-01,1387.99
37430,5985,2024-09-04,1895.7
37431,5002,2024-01-31,9849.13
37432,3060,2023-12-07,0.0
37433,7144,2024-05-20,4727.74
37434,6556,2023-04-27,9527.02
37435,5711,2024-07-27,2922.14
37436,3569,2024-12-19,2273.98
37437,8313,2023-06-23,5266.72
37438,3435,2023-03-04,4863.21
37439,4583,2024-01-08,13864.57
37440,6806,2024-05-24,9565.88
37441,5328,2024-12-08,1905.28
37442,1652,2023-09-29,5582.22
37443,3169,2024-06-23,9251.45
37444,5720,2024-01-03,13959.41
37445,2293,2024-02-25,9852.58
37446,9870,2023-09-02,10064.97
37447,1401,2024-02-20,6987.23
37448,3390,2022-12-28,199.93
37449,3645,2024-12-17,11427.51
37450,2955,2024-12-03,7222.82
37451,3177,2024-11-14,5862.12
37452,8470,2023-12-15,10978.88
37453,3658,2024-04-28,5873.14
37454,2034,2023-01-26,9502.79
37455,4979,2023-06-09,6395.92
37456,6279,2023-02-09,11971.28
37457,6357,2023-07-13,8165.88
37458,5838,2024-03-06,13785.21
37459,2605,2023-03-16,3577.15
37460,4823,2023-05-13,8782.1
37461,2573,2023-07-19,13598.97
37462,2475,2022-12-29,0.0
37463,9961,2024-07-22,8555.21
37464,3670,2024-08-09,19844.15
37465,5711,2024-08-16,3055.56
37466,765,2023-06-06,10501.4
37467,4135,2024-04-06,25522.54
37468,6650,2024-03-19,3663.91
37469,9713,2024-10-11,4935.8
37470,8904,2024-08-10,2651.54
37471,6186,2024-11-03,2446.4
37472,3902,2023-05-01,16852.16
37473,6599,2023-07-26,2083.17
37474,5744,2023-11-24,0.0
37475,5955,2024-05-29,7742.1
37476,2262,2024-06-11,6110.24
37477,5069,2024-11-17,11496.67
37478,319,2023-06-07,17791.14
37479,810,2022-12-24,686.9
37480,7331,2024-06-26,2779.86
37481,7447,2023-02-06,12408.91
37482,2509,2024-07-23,19745.05
37483,9000,2023-03-02,13188.3
37484,1308,2023-10-27,13551.39
37485,9865,2023-05-22,4048.28
37486,9429,2024-03-17,17554.41
37487,7885,2022-12-27,3506.21
37488,4309,2023-12-28,4176.64
37489,92,2023-05-20,11718.1
37490,6774,2024-06-16,1304.29
37491,9040,2024-06-23,2602.56
37492,169,2024-02-12,11810.02
37493,8949,2024-12-07,2944.08
37494,9619,2023-12-27,13586.53
37495,7183,2023-05-01,2311.96
37496,7215,2024-05-26,9444.7
37497,3203,2024-05-18,0.0
37498,7383,2024-09-16,1587.71
37499,7239,2023-11-06,6491.0
37500,940,2023-08-27,6928.51
37501,9266,2023-09-02,11507.61
37502,6062,2024-09-29,0.0
37503,8366,2023-06-18,0.0
37504,1853,2023-02-07,6660.88
37505,544,2023-01-10,21553.1
37506,7709,2023-07-14,9402.88
37507,6687,2024-07-02,4934.78
37508,3803,2024-01-02,11786.25
37509,8019,2023-10-13,5756.87
37510,5538,2023-05-20,3603.59
37511,9639,2023-08-28,9795.06
37512,5974,2023-12-23,4032.24
37513,9756,2024-09-06,0.0
37514,7304,2024-08-14,5893.62
37515,749,2024-07-25,17515.18
37516,5228,2024-09-26,7910.1
37517,82,2023-07-02,1542.12
37518,4500,2024-03-15,8612.27
37519,8722,2023-01-17,3329.3
37520,7939,2024-09-09,11139.96
37521,1629,2023-03-06,7292.47
37522,8236,2023-09-18,1219.44
37523,8682,2024-10-21,19347.05
37524,514,2023-03-05,13175.17
37525,7629,2024-07-27,11768.04
37526,8296,2024-01-30,4885.42
37527,8206,2023-03-03,8692.12
37528,4946,2023-03-26,14367.1
37529,3258,2023-09-11,4510.24
37530,2699,2024-05-17,14646.62
37531,5868,2024-08-09,3036.38
37532,211,2023-04-13,8672.02
37533,5432,2024-05-08,11819.84
37534,8726,2023-10-12,9148.69
37535,617,2023-09-08,0.0
37536,2082,2023-11-24,3365.28
37537,3324,2024-03-03,946.27
37538,9899,2024-12-10,0.0
37539,2556,2024-03-11,13798.34
37540,6770,2024-11-03,987.04
37541,6209,2023-12-15,0.0
37542,6421,2024-09-22,1751.34
37543,598,2023-02-07,8489.0
37544,4197,2023-04-21,0.0
37545,9436,2023-01-07,0.0
37546,336,2023-02-01,11554.49
37547,1691,2024-04-06,3320.9
37548,103,2023-12-10,444.49
37549,6004,2023-01-09,1423.21
37550,5484,2024-03-27,3120.62
37551,4541,2024-04-10,5143.44
37552,7582,2024-12-01,5607.46
37553,8324,2023-02-03,3218.7
37554,9659,2024-04-21,0.0
37555,1935,2024-02-07,2158.66
37556,7333,2023-04-08,7706.07
37557,4483,2023-07-12,8157.62
37558,7273,2023-02-06,13554.71
37559,5817,2024-10-03,2388.5
37560,1368,2023-04-17,1238.36
37561,9756,2024-05-14,20953.21
37562,237,2024-08-20,6967.04
37563,4824,2024-05-03,3745.06
37564,1131,2024-06-20,2401.88
37565,4644,2024-09-28,6613.07
37566,5271,2024-10-13,58.45
37567,8760,2024-05-10,2542.13
37568,3229,2023-02-25,2113.83
37569,8415,2023-10-12,7975.61
37570,6551,2023-06-19,17237.4
37571,9891,2024-05-27,3956.98
37572,4598,2024-07-04,7533.6
37573,6010,2024-06-08,5099.64
37574,2786,2023-05-11,12577.33
37575,959,2024-02-15,14208.76
37576,8775,2023-10-03,8200.07
37577,8826,2024-06-06,8086.06
37578,988,2024-08-08,7230.5
37579,4544,2024-02-24,6277.08
37580,811,2024-08-03,19947.43
37581,2908,2024-04-03,6695.34
37582,5442,2023-05-21,2198.67
37583,4400,2024-12-14,975.49
37584,5827,2023-11-15,12060.55
37585,338,2023-10-14,23.56
37586,5632,2024-09-01,15602.79
37587,1318,2024-03-02,5946.96
37588,6899,2024-03-15,9581.53
37589,1607,2023-04-08,0.0
37590,8772,2023-11-13,5662.71
37591,6987,2024-04-08,3750.47
37592,9363,2024-09-25,3503.71
37593,2940,2023-07-14,870.66
37594,5531,2023-06-12,10437.72
37595,5650,2023-10-30,11167.29
37596,7784,2023-09-23,16252.82
37597,7903,2023-08-07,1475.89
37598,5059,2024-04-05,12850.82
37599,6610,2023-01-19,715.16
37600,6176,2024-11-18,3057.86
37601,1778,2024-02-23,16103.3
37602,6444,2024-12-05,4619.97
37603,6218,2023-08-26,2667.96
37604,6936,2024-01-14,9193.25
37605,7200,2024-07-21,4708.72
37606,3622,2023-10-24,5495.42
37607,4737,2023-10-30,449.06
37608,8244,2024-07-24,5454.1
37609,6649,2023-08-18,3372.48
37610,5540,2024-01-30,6799.03
37611,3246,2024-07-29,9514.19
37612,8301,2024-01-22,2912.84
37613,7912,2024-08-15,11761.78
37614,131,2023-04-26,4097.19
37615,6513,2024-07-19,8890.2
37616,2290,2023-07-19,16670.79
37617,1896,2024-07-23,24257.1
37618,6831,2023-06-28,1974.39
37619,2538,2024-08-25,887.16
37620,3033,2023-02-26,7130.84
37621,5004,2024-04-19,513.7
37622,1857,2023-05-10,6206.85
37623,2322,2023-09-09,402.6
37624,2260,2023-10-09,4424.7
37625,4090,2023-07-30,883.82
37626,2766,2024-08-01,21601.43
37627,4498,2024-06-25,7246.32
37628,1201,2023-05-15,6738.67
37629,2235,2023-09-23,13484.78
37630,6164,2023-11-30,5706.72
37631,6463,2023-06-23,15822.86
37632,1202,2024-01-28,4441.14
37633,2655,2023-04-11,11142.6
37634,4703,2023-08-01,2099.5
37635,2055,2023-07-12,4440.83
37636,9230,2024-04-23,5991.87
37637,1674,2024-04-08,3703.8
37638,7388,2023-04-26,1873.89
37639,833,2024-06-09,11819.85
37640,6358,2024-03-06,27320.15
37641,3308,2023-12-26,17881.94
37642,6942,2024-03-08,1822.17
37643,8479,2024-06-26,3855.3
37644,5090,2024-11-12,6668.68
37645,2492,2024-11-23,602.86
37646,7265,2024-04-09,12791.0
37647,7146,2023-01-30,16219.22
37648,3602,2024-11-24,16451.82
37649,3081,2023-08-12,8605.81
37650,9412,2023-06-28,13812.45
37651,500,2024-10-08,13691.87
37652,5536,2023-09-18,0.0
37653,4934,2023-01-31,10853.46
37654,5754,2024-06-30,16937.46
37655,1822,2023-03-16,4396.08
37656,8242,2023-08-15,11185.93
37657,3233,2023-11-30,12794.7
37658,4244,2023-04-15,7715.04
37659,7801,2024-03-14,0.0
37660,774,2024-06-27,15161.84
37661,7711,2023-03-18,4761.48
37662,6730,2023-04-03,10318.37
37663,5249,2023-10-20,17029.44
37664,3771,2023-08-16,14457.06
37665,9565,2024-07-02,10903.82
37666,9236,2023-01-25,16776.55
37667,6994,2024-03-26,6210.06
37668,7890,2024-05-06,11573.12
37669,1576,2022-12-25,9065.12
37670,6990,2023-01-17,3616.2
37671,8751,2024-08-12,10347.72
37672,7781,2024-12-20,17967.04
37673,1682,2024-11-30,4531.92
37674,9698,2023-07-22,14287.6
37675,3444,2023-02-03,9348.72
37676,3156,2022-12-29,7390.6
37677,4967,2023-09-28,7018.3
37678,8067,2023-08-17,17306.6
37679,7220,2023-04-14,16779.31
37680,7727,2024-03-31,7152.8
37681,8304,2024-03-09,0.0
37682,6610,2024-08-24,15956.53
37683,5485,2024-05-06,11594.49
37684,5134,2023-04-24,6289.55
37685,4268,2023-06-27,23374.93
37686,4115,2024-01-02,2075.66
37687,3541,2024-10-02,3714.46
37688,55,2023-12-29,17634.81
37689,3188,2024-08-27,5051.1
37690,4871,2023-01-25,7076.4
37691,9144,2024-09-07,23951.3
37692,9488,2023-01-30,0.0
37693,3277,2023-12-04,0.0
37694,5773,2024-02-10,1727.61
37695,9247,2024-12-07,1092.46
37696,519,2023-02-13,17956.07
37697,7444,2024-04-14,1932.4
37698,7896,2023-07-07,20457.56
37699,3171,2023-03-13,0.0
37700,4300,2023-11-11,2228.13
37701,5888,2023-12-17,3942.36
37702,9139,2024-05-24,13939.64
37703,9986,2024-08-27,4250.34
37704,6860,2023-03-13,1600.32
37705,8362,2023-08-11,2791.96
37706,6327,2023-05-11,1703.38
37707,9633,2023-09-06,496.73
37708,1119,2024-08-21,5090.06
37709,8286,2024-08-12,13354.66
37710,3537,2024-08-09,8704.95
37711,6971,2023-08-27,12223.1
37712,6653,2023-05-02,3798.18
37713,5443,2023-06-27,5663.29
37714,3778,2024-01-15,0.0
37715,7116,2024-03-22,2691.76
37716,5636,2024-04-29,3662.44
37717,5286,2023-01-29,10416.92
37718,2869,2024-05-27,13132.17
37719,9670,2024-06-17,18491.41
37720,1653,2024-10-30,20078.11
37721,3801,2024-07-16,5376.75
37722,5885,2024-04-10,0.0
37723,9731,2024-11-27,0.0
37724,7873,2024-05-25,5228.08
37725,5285,2024-06-08,6200.52
37726,910,2024-06-02,1245.4
37727,5700,2024-11-24,14109.79
37728,4701,2024-01-18,0.0
37729,5362,2024-10-02,13837.08
37730,5747,2024-06-06,3064.66
37731,8154,2024-09-29,1745.78
37732,2591,2024-04-18,3826.37
37733,4133,2024-03-31,5786.56
37734,8491,2024-07-13,2174.95
37735,6554,2023-04-28,4222.75
37736,8069,2023-09-12,8646.72
37737,4314,2023-09-18,4396.94
37738,7933,2023-01-01,0.0
37739,391,2023-02-28,8326.4
37740,4352,2022-12-28,15540.97
37741,3714,2023-03-01,6230.38
37742,2,2024-08-16,7610.65
37743,6250,2023-07-04,2778.9
37744,7619,2024-09-03,0.0
37745,4221,2023-04-29,7705.62
37746,5766,2024-06-14,21901.6
37747,2411,2023-10-14,1524.3
37748,8817,2024-11-18,8665.48
37749,2311,2024-04-01,10451.9
37750,2513,2024-05-18,0.0
37751,8982,2023-05-04,12602.12
37752,2495,2024-07-07,11804.18
37753,1059,2024-06-30,13123.57
37754,2128,2024-02-22,13182.75
37755,8912,2023-07-20,0.0
37756,8295,2024-03-04,5747.58
37757,6629,2023-02-08,24562.96
37758,3222,2023-04-18,2709.64
37759,5523,2024-03-11,0.0
37760,7657,2024-04-25,15546.44
37761,8175,2023-10-09,3047.46
37762,3603,2023-08-13,14921.47
37763,7408,2024-02-11,0.0
37764,3186,2023-07-09,0.0
37765,5695,2024-12-04,3195.18
37766,123,2023-11-12,2656.32
37767,3924,2023-01-12,3125.77
37768,3288,2023-03-22,12916.26
37769,3096,2023-03-25,1977.51
37770,6371,2023-08-25,2064.63
37771,5881,2023-09-02,5104.56
37772,5352,2024-02-18,2570.91
37773,5986,2023-01-08,16677.97
37774,6095,2023-11-17,11800.12
37775,9618,2023-04-03,2187.73
37776,8183,2023-11-15,16999.76
37777,6063,2024-02-28,6281.07
37778,8550,2023-07-14,3860.53
37779,1632,2024-03-18,6930.06
37780,2657,2023-03-05,10106.65
37781,7308,2024-11-15,3705.12
37782,9631,2024-02-02,13684.07
37783,6372,2024-08-30,2906.75
37784,7811,2024-01-06,16799.46
37785,9655,2023-10-31,8479.24
37786,9534,2023-07-27,12095.62
37787,8622,2023-01-22,14427.02
37788,4021,2024-07-30,2413.91
37789,8895,2024-10-27,1039.79
37790,7342,2023-01-27,0.0
37791,1528,2024-08-02,2891.19
37792,5448,2023-03-01,11814.05
37793,2878,2024-04-14,0.0
37794,9565,2024-02-07,10900.12
37795,4783,2024-05-17,14465.78
37796,247,2023-11-05,1652.74
37797,8783,2023-10-17,22742.13
37798,3968,2023-02-02,14879.91
37799,4985,2024-01-28,3118.41
37800,4316,2024-09-18,6384.22
37801,203,2024-02-28,2675.14
37802,8794,2023-10-29,7062.77
37803,3512,2024-01-10,1882.74
37804,7430,2024-12-01,11380.37
37805,1819,2023-05-18,11543.87
37806,4557,2023-01-11,11100.83
37807,6931,2024-03-20,25472.9
37808,5068,2022-12-28,1810.76
37809,3772,2023-08-30,6947.6
37810,1183,2023-04-02,23226.46
37811,3466,2023-04-14,6465.24
37812,8614,2024-10-18,13032.12
37813,4623,2024-01-16,3071.5
37814,3330,2024-07-02,2088.92
37815,2127,2024-09-18,8847.9
37816,1893,2023-01-23,4816.94
37817,5004,2023-12-18,3252.24
37818,9599,2023-04-13,7582.8
